XDXVE96LS0X,0.0296636431,-3.9941419928,-15.9889835076
VH8BCBWE5C0,0.0768129808,-3.9700718932,-22.1089868814
YHZE65LHGRW,0.1638677425,-3.9442150387,-24.9586080732
6G8804M0I2T,0.6055662872,30.6361005697,-5.6431314937
0PLCQN5DLTN,-0.6658804831,-31.9777107507,-5.3245603608
S8OW4J3MANV,0.296025776,10.8095125504,-6.9062932873
OPKR38SJT79,0.169480946,6.4040371159,-6.3834928249
W52IVSDE6L3,0.0429024612,2.6026841021,-4.6374129188
CPMBVASCA2A,0.1987719583,8.9589662269,-5.8522368796
T949JC0KAL5,0.5070037263,25.2138863593,-5.0527470563
IYX9NVXMS08,0.5466413945,27.1393910801,4.515768095,
DX7UNS8A50B,-0.2509581724,-12.0162310393,-0.3881347888
0R2DHG1WXF5,-0.3470845465,-15.880038133,3.916188801,
I3SV3YGRD85,-0.3315563606,-15.8275275319,-0.3925999405
O9ZA104E69R,-0.3699301813,-24.619987219,-22.3228444063
EMFU5C15JSU,-0.3492545905,-27.1930196851,-25.471000246,
I38BBKLWELB,-0.1696824992,-20.3068993775,-25.1523345478
NME1Z2QF2OJ,-0.1690636397,-16.0356408212,-23.0368936418
2HLB7NUV3U2,-0.0628557925,-16.024643701,-25.0775734326
9RUUPKG2S7R,0.0881034356,-10.7787451751,-25.0095644429
Q6RPFSU2GTP,0.1029242733,-7.8619059841,-22.0524909571
WB2214YU71Q,0.0260332442,-7.9977271492,-15.9348696214
GPUOUEKQ7XE,-0.0361623908,-8.1289416581,-11.3884112869
L03T290ITAM,-0.4447453844,-24.3494305852,-7.1934404157
ZYIH0G3G5UW,-0.4375916083,-19.7081104498,-0.2573203543
8TE2PRQ2E18,-0.3301001009,-16.0912677515,-7.4356654236
ELG7ME1QJTX,-0.3976137665,-20.244212218,-7.3780761938
41E6XHFV63G,-0.3960961229,-19.7178537967,4.0070993323
QG3NFJNT2IK,-0.0540187907,-5.734319802,0.1475416475
5CTNWNZBVAW,-0.1692052665,-8.6031466173,4.3721968333
4D20TDWFFGM,-0.1334940684,-8.6286531589,0.0499273767
3U2IXDEV0PC,-0.1349281958,-8.1490626235,-6.8185689181
N63W8NPAYC3,-0.4998113975,-23.1458258965,4.0538877453
O1H3U3XWUG7,-0.5338999805,-23.1851341583,5.5692567834
AH8IP5CR05X,-0.4091399966,-19.6938248399,5.6506906403
P0HUOABALYF,-0.3339585741,-15.948635271,5.7032291132
SUOCG3953F8,-0.2472673502,-12.1710621059,5.8503010102
RDX1ZPONVGP,-0.1643168151,-8.5808247249,5.9259724287
T3GZ3EIWE84,-0.0785939814,-6.0412609536,5.9737436547
